freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
3,4026577E+000	1,5661139E+001	2,2633660E+000	1,5823847E+001	-8,2235146E+000	2,027877281229541E+004	2,8064270E+000	-2,7540140E-002	2,0665555E+004	4,2279758E+002	3,000000000000000E+000	39	1,4608903E-002	9,2322071E-004	0	2,393110579223721E-004	-7,7289391E-005	6,2545955E-002	9,0392139E-003	6,3195758E-002	8,2235146E+000	4,2279738E+005	2,9255065E+006	2,9559003E+006	-8,1776489E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1776489E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1776489E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2235146E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2235146E+000	6,9194021E+000	8,2235146E+000	-2,007941509412034E-005
2,6930346E+000	1,6042879E+001	2,1953654E+000	1,6192392E+001	-7,7921634E+000	2,027959028892085E+004	2,8064220E+000	-2,9799309E-002	2,6919773E+004	4,9483792E+002	3,000000000000000E+000	39	1,4611332E-002	9,0235780E-004	0	2,309078221848758E-004	-8,3629435E-005	6,1187152E-002	8,3730714E-003	6,1757397E-002	7,7921634E+000	4,9483775E+005	3,6160835E+006	3,6497843E+006	-8,2207840E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2207840E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2207840E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,7921634E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,7921634E+000	7,3076119E+000	7,7921634E+000	-8,403235737496290E-006
2,1345615E+000	1,6371832E+001	2,1245091E+000	1,6509102E+001	-7,3937335E+000	2,028061055230268E+004	2,8064296E+000	-3,1595595E-002	3,5095613E+004	5,8119672E+002	3,000000000000000E+000	39	1,4611731E-002	8,8507129E-004	0	2,386978645957748E-004	-8,8670815E-005	6,0068998E-002	7,7949204E-003	6,0572647E-002	7,3937335E+000	5,8119644E+005	4,4788020E+006	4,5163545E+006	-8,2606270E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2606270E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2606270E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,3937335E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,3937335E+000	7,7061715E+000	7,3937335E+000	7,790042410898908E-006
1,6891882E+000	1,6692295E+001	2,0400500E+000	1,6816496E+001	-6,9678531E+000	2,028189016276342E+004	2,8064244E+000	-3,3290979E-002	4,6185035E+004	6,7969159E+002	3,000000000000000E+000	39	1,4614301E-002	8,6904550E-004	0	2,446132252370816E-004	-9,3428614E-005	5,9026230E-002	7,2138947E-003	5,9465420E-002	6,9678531E+000	6,7969131E+005	5,5614385E+006	5,6028190E+006	-8,3032150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3032150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3032150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,9678531E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,9678531E+000	8,1822968E+000	6,9678531E+000	5,915360641306803E-006
1,3382137E+000	1,6984661E+001	1,9891702E+000	1,7100746E+001	-6,6798053E+000	2,028349454753293E+004	2,8064144E+000	-3,5463598E-002	5,9789199E+004	8,0897760E+002	3,000000000000000E+000	39	1,4610794E-002	8,5439516E-004	0	2,290173423449063E-004	-9,9525547E-005	5,8080021E-002	6,8020816E-003	5,8476981E-002	6,6798053E+000	8,0897719E+005	6,9075085E+006	6,9547190E+006	-8,3320198E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3320198E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3320198E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,6798053E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,6798053E+000	8,5385656E+000	6,6798053E+000	-1,559588289217531E-005
1,0603294E+000	1,7230099E+001	1,9432464E+000	1,7339334E+001	-6,4347458E+000	2,028550935109530E+004	2,8064125E+000	-3,8151566E-002	7,7241633E+004	9,7015771E+002	3,000000000000000E+000	39	1,4613332E-002	8,4278511E-004	0	1,861559936707231E-004	-1,0706903E-004	5,7309013E-002	6,4634294E-003	5,7672340E-002	6,4347458E+000	9,7015756E+005	8,6020550E+006	8,6565900E+006	-8,3565254E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3565254E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3565254E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4347458E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4347458E+000	8,8666573E+000	6,4347458E+000	-4,286134867418311E-005
8,3950907E-001	1,7457787E+001	1,8892894E+000	1,7559719E+001	-6,1765366E+000	2,028804575196252E+004	2,8064101E+000	-4,2426292E-002	1,0034512E+005	1,1616040E+003	3,000000000000000E+000	39	1,4610529E-002	8,3204801E-004	0	1,234801050455943E-004	-1,1906557E-004	5,6617942E-002	6,1272183E-003	5,6948520E-002	6,1765366E+000	1,1616040E+006	1,0733684E+007	1,0796356E+007	-8,3823463E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3823463E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3823463E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1765366E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1765366E+000	9,2403984E+000	6,1765366E+000	-6,267588862512882E-005
6,6478032E-001	1,7695049E+001	1,8517042E+000	1,7791672E+001	-5,9739923E+000	2,029124009107420E+004	2,8064024E+000	-4,8303865E-002	1,2929161E+005	1,4004902E+003	3,000000000000000E+000	39	1,4610097E-002	8,2117616E-004	0	5,832832436636252E-005	-1,3556008E-004	5,5900831E-002	5,8497605E-003	5,6206074E-002	5,9739923E+000	1,4004900E+006	1,3383209E+007	1,3456287E+007	-8,4026009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4026009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4026009E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9739923E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9739923E+000	9,5560884E+000	5,9739923E+000	-6,515178067923180E-005
5,2641332E-001	1,7916243E+001	1,8312091E+000	1,8009583E+001	-5,8359036E+000	2,029526369843853E+004	2,8064096E+000	-5,3713147E-002	1,6510314E+005	1,7069623E+003	3,000000000000000E+000	39	1,4615291E-002	8,1152859E-004	0	9,441722500086245E-006	-1,5074109E-004	5,5238213E-002	5,6458670E-003	5,5525996E-002	5,8359036E+000	1,7069631E+006	1,6700631E+007	1,6787638E+007	-8,4164093E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4164093E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4164093E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,8359036E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,8359036E+000	9,7838326E+000	5,8359036E+000	-4,888660186627628E-005
4,1728988E-001	1,8125740E+001	1,8176070E+000	1,8216644E+001	-5,7263446E+000	2,030033051590592E+004	2,8064010E+000	-6,1409231E-002	2,0983711E+005	2,0890342E+003	3,000000000000000E+000	39	1,4606973E-002	8,0184761E-004	0	-2,549410342238197E-005	-1,7233893E-004	5,4620918E-002	5,4772585E-003	5,4894853E-002	5,7263446E+000	2,0890328E+006	2,0832494E+007	2,0936974E+007	-8,4273659E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4273659E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4273659E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,7263446E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,7263446E+000	9,9723091E+000	5,7263446E+000	-3,493582592246821E-005
3,3019856E-001	1,8366741E+001	1,8090332E+000	1,8455616E+001	-5,6252074E+000	2,030672503236969E+004	2,8063970E+000	-6,9580354E-002	2,6643941E+005	2,5599673E+003	3,000000000000000E+000	39	1,4610346E-002	7,9164776E-004	0	-7,409198671731994E-005	-1,9527010E-004	5,3923119E-002	5,3111608E-003	5,4184049E-002	5,6252074E+000	2,5599665E+006	2,5990818E+007	2,6116586E+007	-8,4374794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4374794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4374794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6252074E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6252074E+000	1,0152794E+001	5,6252074E+000	-4,859788329493797E-005
2,6168153E-001	1,8639591E+001	1,8465004E+000	1,8730827E+001	-5,6574540E+000	2,031478663949925E+004	2,8064044E+000	-7,9756454E-002	3,2938031E+005	3,2009771E+003	3,000000000000000E+000	39	1,4617059E-002	7,8037445E-004	0	-1,880477140073959E-004	-2,2382886E-004	5,3127874E-002	5,2630259E-003	5,3387925E-002	5,6574540E+000	3,2009778E+006	3,2312422E+007	3,2470584E+007	-8,4342545E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4342545E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4342545E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,6574540E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,6574540E+000	1,0094550E+001	5,6574540E+000	-1,139557272900759E-004
2,0718426E-001	1,8897360E+001	1,9315544E+000	1,8995819E+001	-5,8361011E+000	2,032495929198241E+004	2,8064175E+000	-9,0819597E-002	3,9770075E+005	4,1120112E+003	3,000000000000000E+000	39	1,4613279E-002	7,6928921E-004	0	-4,324274283225888E-004	-2,5487770E-004	5,2370302E-002	5,3529218E-003	5,2643161E-002	5,8361011E+000	4,1120088E+006	4,0229856E+007	4,0439460E+007	-8,4163902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4163902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4163902E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,8361011E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,8361011E+000	9,7834988E+000	5,8361011E+000	-2,443797143151929E-004
1,6412809E-001	1,9113111E+001	2,0136609E+000	1,9218893E+001	-6,0142078E+000	2,033779356811201E+004	2,8063958E+000	-1,0558806E-001	4,8156053E+005	5,2864824E+003	3,000000000000000E+000	39	1,4608876E-002	7,6013099E-004	0	-8,760099908684367E-004	-2,9632190E-004	5,1745743E-002	5,4516704E-003	5,2032132E-002	6,0142078E+000	5,2864815E+006	5,0177832E+007	5,0455540E+007	-8,3985794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3985794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3985794E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,0142078E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,0142078E+000	9,4917231E+000	6,0142078E+000	-4,435825625458480E-004
1,3006553E-001	1,9318394E+001	2,0818036E+000	1,9430241E+001	-6,1506162E+000	2,035397990682750E+004	2,8064003E+000	-1,2484956E-001	5,8778456E+005	6,7474756E+003	3,000000000000000E+000	39	1,4617420E-002	7,5230253E-004	0	-1,577182385577781E-003	-3,5037784E-004	5,1169910E-002	5,5142110E-003	5,1466167E-002	6,1506162E+000	6,7474785E+006	6,2614156E+007	6,2976672E+007	-8,3849380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3849380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3849380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1506162E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1506162E+000	9,2796431E+000	6,1506162E+000	-7,011723947093447E-004
1,0297224E-001	1,9542112E+001	2,1181653E+000	1,9656570E+001	-6,1861267E+000	2,037441790798494E+004	2,8063836E+000	-1,4820042E-001	7,2969294E+005	8,4731387E+003	3,000000000000000E+000	39	1,4613608E-002	7,4344646E-004	0	-2,571154090852399E-003	-4,1590724E-004	5,0577343E-002	5,4820669E-003	5,0873574E-002	6,1861267E+000	8,4731380E+006	7,8172856E+007	7,8630712E+007	-8,3813873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3813873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3813873E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1861267E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1861267E+000	9,2259617E+000	6,1861267E+000	-9,939717052746175E-004
8,1529468E-002	1,9797121E+001	2,1351321E+000	1,9911926E+001	-6,1555934E+000	2,040022428305063E+004	2,8063951E+000	-1,7526995E-001	9,1428331E+005	1,0512445E+004	3,000000000000000E+000	39	1,4616491E-002	7,3405710E-004	0	-3,885997620816963E-003	-4,9187674E-004	4,9931604E-002	5,3851553E-003	5,0221160E-002	6,1555934E+000	1,0512446E+007	9,7472256E+007	9,8037504E+007	-8,3844406E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3844406E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3844406E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1555934E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1555934E+000	9,2720823E+000	6,1555934E+000	-1,314843529964564E-003
6,4577833E-002	2,0062679E+001	2,1538260E+000	2,0177959E+001	-6,1275120E+000	2,043279792017117E+004	2,8063653E+000	-2,0794459E-001	1,1442635E+006	1,3037454E+004	3,000000000000000E+000	39	1,4616955E-002	7,2440202E-004	0	-5,625137591285864E-003	-5,8356847E-004	4,9275886E-002	5,2900058E-003	4,9559027E-002	6,1275120E+000	1,3037450E+007	1,2144262E+008	1,2214042E+008	-8,3872490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3872490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3872490E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1275120E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1275120E+000	9,3149023E+000	6,1275120E+000	-1,739139970468900E-003
5,1141009E-002	2,0396479E+001	2,1656659E+000	2,0511129E+001	-6,0608668E+000	2,047392299572448E+004	2,8063960E+000	-2,4338156E-001	1,4370086E+006	1,6020023E+004	3,000000000000000E+000	39	1,4609847E-002	7,1228878E-004	0	-7,991015935991502E-003	-6,8302505E-004	4,8481498E-002	5,1476886E-003	4,8754018E-002	6,0608668E+000	1,6020023E+007	1,5087832E+008	1,5172643E+008	-8,3939133E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3939133E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3939133E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,0608668E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,0608668E+000	9,4181099E+000	6,0608668E+000	-2,365878344705638E-003
4,0502772E-002	2,0813753E+001	2,2392917E+000	2,0933867E+001	-6,1406674E+000	2,052584262885718E+004	2,8064158E+000	-2,8408980E-001	1,7547883E+006	2,0079234E+004	3,000000000000000E+000	39	1,4615246E-002	6,9816277E-004	0	-1,144604941541728E-002	-7,9727412E-004	4,7495395E-002	5,1098922E-003	4,7769483E-002	6,1406674E+000	2,0079244E+007	1,8663234E+008	1,8770936E+008	-8,3859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3859329E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1406674E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1406674E+000	9,2947931E+000	6,1406674E+000	-3,455033479425773E-003
3,2105520E-002	2,1234398E+001	2,4257536E+000	2,1372503E+001	-6,5170465E+000	2,059133505410131E+004	2,8064044E+000	-3,3189148E-001	2,0435899E+006	2,6325480E+004	3,000000000000000E+000	39	1,4606775E-002	6,8343774E-004	0	-1,678489296049102E-002	-9,3142170E-004	4,6486747E-002	5,3105061E-003	4,6789091E-002	6,5170465E+000	2,6325472E+007	2,3044619E+008	2,3194499E+008	-8,3482956E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3482956E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3482956E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5170465E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5170465E+000	8,7537327E+000	6,5170465E+000	-5,338843545073748E-003
2,5420561E-002	2,1586626E+001	2,7324958E+000	2,1758883E+001	-7,2142916E+000	2,067404331266967E+004	2,8064144E+000	-3,8461813E-001	2,2912658E+006	3,6134438E+004	3,000000000000000E+000	39	1,4608452E-002	6,7137880E-004	0	-2,511109109155684E-002	-1,0793979E-003	4,5594409E-002	5,7714684E-003	4,5958243E-002	7,2142916E+000	3,6134452E+007	2,8546086E+008	2,8773878E+008	-8,2785706E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2785706E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,2785706E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-7,2142916E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	7,2142916E+000	7,8999667E+000	7,2142916E+000	-8,326198131065814E-003
2,0122826E-002	2,1790039E+001	3,0936503E+000	2,2008554E+001	-8,0805883E+000	2,077851906200536E+004	2,8063970E+000	-4,4526708E-001	2,5565833E+006	5,0514883E+004	3,000000000000000E+000	39	1,4610934E-002	6,6387525E-004	0	-3,794224252538088E-002	-1,2495961E-003	4,4985749E-002	6,3868714E-003	4,5436878E-002	8,0805883E+000	5,0514880E+007	3,5580013E+008	3,5936816E+008	-8,1919411E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1919411E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1919411E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,0805883E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0805883E+000	7,0434718E+000	8,0805883E+000	-1,283115143382404E-002
1,5950948E-002	2,1875957E+001	3,3529904E+000	2,2131428E+001	-8,7140703E+000	2,091031320919859E+004	2,8063846E+000	-5,1306456E-001	2,9757835E+006	6,8304148E+004	3,000000000000000E+000	39	1,4614282E-002	6,6034071E-004	0	-5,709714327501082E-002	-1,4398565E-003	4,4663034E-002	6,8456298E-003	4,5184612E-002	8,7140703E+000	6,8304168E+007	4,4563763E+008	4,5084182E+008	-8,1285927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1285927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1285927E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7140703E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7140703E+000	6,5243125E+000	8,7140703E+000	-1,915490074962994E-002
1,2626052E-002	2,1981733E+001	3,4525273E+000	2,2251215E+001	-8,9261503E+000	2,107680682518664E+004	2,8063715E+000	-5,8634359E-001	3,6510303E+006	8,7898656E+004	3,000000000000000E+000	39	1,4615917E-002	6,5685925E-004	0	-8,472138172131519E-002	-1,6454979E-003	4,4397086E-002	6,9731600E-003	4,4941366E-002	8,9261503E+000	8,7898616E+007	5,5963776E+008	5,6649856E+008	-8,1073853E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1073853E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1073853E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,9261503E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,9261503E+000	6,3668528E+000	8,9261503E+000	-2,762423844630437E-002
9,9972636E-003	2,2246313E+001	3,4605889E+000	2,2513865E+001	-8,8419437E+000	2,128707178485367E+004	2,8063896E+000	-6,6231662E-001	4,6003300E+006	1,0868983E+005	3,000000000000000E+000	39	1,4607555E-002	6,4882485E-004	0	-1,233900495413749E-001	-1,8587185E-003	4,3889228E-002	6,8273148E-003	4,4417076E-002	8,8419437E+000	1,0868980E+008	6,9870989E+008	7,0711315E+008	-8,1158058E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1158058E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,1158058E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8419437E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8419437E+000	6,4284759E+000	8,8419437E+000	-3,866866782005969E-002
1,0000186E+006	2,7381034E+000	3,2671785E-001	2,7575269E+000	-6,8045139E+000	2,441826220249641E+004	2,8022718E+000	1,2873150E-001	4,8712364E-001	6,8382570E-003	4,000000000000000E+000	37	1,2751987E-002	4,6244292E-003	0	3,915660783314767E-005	3,6074067E-004	3,6008939E-001	4,2966831E-002	3,6264378E-001	6,8045139E+000	6,8382549E+000	5,7308945E+001	5,7715481E+001	-8,3195488E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3195488E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3195488E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,8045139E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,8045139E+000	8,3806362E+000	6,8045139E+000	0,000000000000000E+000
7,9201306E+005	2,7646432E+000	3,1057706E-001	2,7820334E+000	-6,4096732E+000	2,441868120315636E+004	2,8022738E+000	1,0875008E-001	6,4702100E-001	8,0636647E-003	4,000000000000000E+000	37	1,4662299E-002	5,2703535E-003	0	5,081704718611824E-005	3,0474749E-004	3,5720241E-001	4,0127736E-002	3,5944930E-001	6,4096732E+000	8,0636673E+000	7,1779785E+001	7,2231300E+001	-8,3590324E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3590324E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3590324E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,4096732E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,4096732E+000	8,9016333E+000	6,4096732E+000	1,166043935297057E-005
6,2729181E+005	2,8011661E+000	3,1242055E-001	2,8185346E+000	-6,3640299E+000	2,441910019680293E+004	2,8022680E+000	1,0996165E-001	8,1210268E-001	9,9779963E-003	4,000000000000000E+000	37	1,4915646E-002	5,2919863E-003	0	7,896308195117551E-005	3,0814201E-004	3,5260794E-001	3,9327182E-002	3,5479429E-001	6,3640299E+000	9,9779949E+000	8,9462822E+001	9,0017540E+001	-8,3635971E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3635971E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3635971E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3640299E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3640299E+000	8,9660110E+000	6,3640299E+000	2,814603476505727E-005
4,9682675E+005	2,8266454E+000	3,0675596E-001	2,8432417E+000	-6,1936693E+000	2,441951920146286E+004	2,8022754E+000	1,1279487E-001	1,0442924E+000	1,2155718E-002	4,000000000000000E+000	37	1,4871488E-002	5,2304692E-003	0	1,064553469473936E-004	3,1608230E-004	3,4965825E-001	3,7945952E-002	3,5171121E-001	6,1936693E+000	1,2155724E+001	1,1201056E+002	1,1266821E+002	-8,3806328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3806328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3806328E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,1936693E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,1936693E+000	9,2146387E+000	6,1936693E+000	2,749226499621807E-005
3,9349206E+005	2,8585835E+000	3,1225282E-001	2,8755870E+000	-6,2338977E+000	2,441993819748273E+004	2,8022847E+000	9,9392973E-002	1,2953222E+000	1,5273463E-002	4,000000000000000E+000	37	1,4952362E-002	5,1997597E-003	0	1,066236750125988E-004	2,7852741E-004	3,4569877E-001	3,7761856E-002	3,4775507E-001	6,2338977E+000	1,5273455E+001	1,3982410E+002	1,4065581E+002	-8,3766106E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3766106E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3766106E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,2338977E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,2338977E+000	9,1547079E+000	6,2338977E+000	1,683280652052668E-007
3,1165566E+005	2,8891499E+000	3,2001102E-001	2,9068186E+000	-6,3204908E+000	2,442035721075593E+004	2,8022716E+000	1,1355908E-001	1,5958064E+000	1,9340789E-002	4,000000000000000E+000	37	1,4900859E-002	5,1261741E-003	0	1,133124949867811E-004	3,1822338E-004	3,4192762E-001	3,7872940E-002	3,4401870E-001	6,3204908E+000	1,9340778E+001	1,7461411E+002	1,7568196E+002	-8,3679512E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3679512E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3679512E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,3204908E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,3204908E+000	9,0282822E+000	6,3204908E+000	6,688819974182277E-006
2,4683603E+005	2,9257934E+000	3,3533671E-001	2,9449480E+000	-6,5383644E+000	2,442077619853587E+004	2,8022699E+000	9,5012650E-002	1,9227839E+000	2,4930870E-002	4,000000000000000E+000	37	1,4966331E-002	5,0820359E-003	0	1,280664908434782E-004	2,6625110E-004	3,3735597E-001	3,8665697E-002	3,3956456E-001	6,5383644E+000	2,4930855E+001	2,1752039E+002	2,1894444E+002	-8,3461639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3461639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3461639E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,5383644E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,5383644E+000	8,7249422E+000	6,5383644E+000	1,475399585669705E-005
1,9549808E+005	2,9595184E+000	3,5533667E-001	2,9807739E+000	-6,8464847E+000	2,442119519127579E+004	2,8022649E+000	1,0709113E-001	2,2910662E+000	3,2558139E-002	4,000000000000000E+000	37	1,4772883E-002	4,9560559E-003	0	1,429601492103603E-004	3,0009772E-004	3,3309105E-001	3,9992813E-002	3,3548334E-001	6,8464847E+000	3,2558125E+001	2,7116934E+002	2,7311691E+002	-8,3153519E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3153519E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3153519E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,8464847E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,8464847E+000	8,3287725E+000	6,8464847E+000	1,489365836688215E-005
