freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg		
1,0002226E+004	7,1213274E+000	1,1798346E+000	7,2184010E+000	-9,4070988E+000	1,652632729631194E+003	2,7117922E+000	-8,4686995E-001	1,3486596E+001	3,6029863E-001	1,000000000000000E+000	38	1,3589000E-002	1,8825500E-003	0	-1,271775901104362E-003	1,3667181E-001	2,2643270E-002	1,3853484E-001	9,4070988E+000	3,6029855E+002	2,1747156E+003	2,2043599E+003	-8,0592903E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0592903E+001	0
7,9439951E+003	7,3190136E+000	1,2434692E+000	7,4238920E+000	-9,6422396E+000	1,653121253094447E+003	2,7119825E+000	-8,6701971E-001	1,6111876E+001	4,5201507E-001	1,000000000000000E+000	38	1,4222906E-002	1,9158288E-003	0	-1,385184956300273E-003	1,3279730E-001	2,2561697E-002	1,3470024E-001	9,6422396E+000	4,5201523E+002	2,6605439E+003	2,6986685E+003	-8,0357758E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0357758E+001	0
6,3077358E+003	7,5416613E+000	1,2815471E+000	7,6497722E+000	-9,6440926E+000	1,653516768233196E+003	2,7119789E+000	-8,9415526E-001	1,9688477E+001	5,5256605E-001	1,000000000000000E+000	38	1,4228436E-002	1,8599817E-003	0	-1,479446008183625E-003	1,2887540E-001	2,1899670E-002	1,3072285E-001	9,6440926E+000	5,5256586E+002	3,2517466E+003	3,2983608E+003	-8,0355911E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0355911E+001	0
5,0116030E+003	7,7636790E+000	1,2960800E+000	7,8711205E+000	-9,4776411E+000	1,653983922175452E+003	2,7119739E+000	-9,2491883E-001	2,4502573E+001	6,6435802E-001	1,000000000000000E+000	38	1,4210376E-002	1,8053816E-003	0	-1,596649895782075E-003	1,2531252E-001	2,0919858E-002	1,2704672E-001	9,4776411E+000	6,6435785E+002	3,9795867E+003	4,0346599E+003	-8,0522362E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0522362E+001	0
3,9812773E+003	7,9876952E+000	1,2815650E+000	8,0898504E+000	-9,1149902E+000	1,654450945744298E+003	2,7119796E+000	-9,5674503E-001	3,1192993E+001	7,8281176E-001	1,000000000000000E+000	38	1,4195971E-002	1,7547878E-003	0	-1,719127960658972E-003	1,2205076E-001	1,9582117E-002	1,2361168E-001	9,1149902E+000	7,8281177E+002	4,8790830E+003	4,9414819E+003	-8,0885010E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,0885010E+001	0
3,1630398E+003	8,2003489E+000	1,2496392E+000	8,2950182E+000	-8,6645594E+000	1,654917821979718E+003	2,7119715E+000	-9,8839217E-001	4,0265293E+001	9,1383004E-001	1,000000000000000E+000	38	1,4178670E-002	1,7092994E-003	0	-1,845606491359119E-003	1,1917843E-001	1,8161425E-002	1,2055428E-001	8,6645594E+000	9,1382990E+002	5,9967114E+003	6,0659404E+003	-8,1335442E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1335442E+001	0
2,5124104E+003	8,3996315E+000	1,1954923E+000	8,4842806E+000	-8,1003180E+000	1,655384803655252E+003	2,7119744E+000	-1,0190104E+000	5,2988636E+001	1,0520740E+000	1,000000000000000E+000	38	1,4163928E-002	1,6694318E-003	0	-1,974641499588350E-003	1,1668908E-001	1,6607976E-002	1,1786503E-001	8,1003180E+000	1,0520740E+003	7,3919624E+003	7,4664561E+003	-8,1899681E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,1899681E+001	0
1,9956381E+003	8,5747852E+000	1,1274859E+000	8,6485929E+000	-7,4907651E+000	1,655851939997505E+003	2,7119792E+000	-1,0499082E+000	7,0733841E+001	1,2021496E+000	1,000000000000000E+000	38	1,4150664E-002	1,6361811E-003	0	-2,107997974909674E-003	1,1463898E-001	1,5073711E-002	1,1562575E-001	7,4907651E+000	1,2021501E+003	9,1426191E+003	9,2213154E+003	-8,2509232E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,2509232E+001	0
1,5844927E+003	8,7270584E+000	1,0535865E+000	8,7904263E+000	-6,8837996E+000	1,656319033219683E+003	2,7119722E+000	-1,0803119E+000	9,5336609E+001	1,3695574E+000	1,000000000000000E+000	38	1,4139880E-002	1,6085545E-003	0	-2,243525264018151E-003	1,1294007E-001	1,3634848E-002	1,1376013E-001	6,8837996E+000	1,3695566E+003	1,1344305E+004	1,1426677E+004	-8,3116203E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3116203E+001	0
1,2587905E+003	8,8583641E+000	9,8536468E-001	8,9129992E+000	-6,3472323E+000	1,656786182575204E+003	2,7119703E+000	-1,1107026E+000	1,2831270E+002	1,5682522E+000	1,000000000000000E+000	38	1,4131639E-002	1,5855088E-003	0	-2,383249692752298E-003	1,1150794E-001	1,2403643E-002	1,1219568E-001	6,3472323E+000	1,5682513E+003	1,4098485E+004	1,4185439E+004	-8,3652771E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3652771E+001	0
9,9968164E+002	8,9764967E+000	9,1997814E-001	9,0235167E+000	-5,8516669E+000	1,657253039477378E+003	2,7119615E+000	-1,1414381E+000	1,7305371E+002	1,7988057E+000	1,000000000000000E+000	38	1,4126630E-002	1,5655349E-003	0	-2,526496646926182E-003	1,1024407E-001	1,1298632E-002	1,1082154E-001	5,8516669E+000	1,7988065E+003	1,7551475E+004	1,7643412E+004	-8,4148331E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4148331E+001	0
7,9423932E+002	9,0775423E+000	8,6678910E-001	9,1188316E+000	-5,4544764E+000	1,657720174112896E+003	2,7119708E+000	-1,1700987E+000	2,3118268E+002	2,0888333E+000	1,000000000000000E+000	38	1,4121921E-002	1,5486546E-003	0	-2,675981290061848E-003	1,0916662E-001	1,0424016E-002	1,0966317E-001	5,4544764E+000	2,0888330E+003	2,1875531E+004	2,1975033E+004	-8,4545525E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4545525E+001	0
6,3100977E+002	9,1735001E+000	8,2272768E-001	9,2103195E+000	-5,1248755E+000	1,658185682028285E+003	2,7119646E+000	-1,1995012E+000	3,0656882E+002	2,4461932E+000	1,000000000000000E+000	38	1,4125651E-002	1,5336765E-003	0	-2,826285911572580E-003	1,0813983E-001	9,6985484E-003	1,0857387E-001	5,1248755E+000	2,4461946E+003	2,7275313E+004	2,7384787E+004	-8,4875122E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4875122E+001	0
5,0112231E+002	9,2542086E+000	7,9515374E-001	9,2883072E+000	-4,9109902E+000	1,658652558690505E+003	2,7119677E+000	-1,2282251E+000	3,9941583E+002	2,9272132E+000	1,000000000000000E+000	38	1,4119211E-002	1,5201060E-003	0	-2,981004656538529E-003	1,0726701E-001	9,2167538E-003	1,0766225E-001	4,9109902E+000	2,9272119E+003	3,4067680E+004	3,4193207E+004	-8,5089012E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5089012E+001	0
3,9808899E+002	9,3329983E+000	7,7103597E-001	9,3647928E+000	-4,7227068E+000	1,659121950552828E+003	2,7119749E+000	-1,2559367E+000	5,1851978E+002	3,5149429E+000	1,000000000000000E+000	38	1,4113800E-002	1,5071129E-003	0	-3,141616940127996E-003	1,0642038E-001	8,7918099E-003	1,0678293E-001	4,7227068E+000	3,5149451E+003	4,2546594E+004	4,2691539E+004	-8,5277290E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5277290E+001	0
3,1631589E+002	9,4150772E+000	7,6356393E-001	9,4459887E+000	-4,6365476E+000	1,659587142521559E+003	2,7119746E+000	-1,2836056E+000	6,5895190E+002	4,3057590E+000	1,000000000000000E+000	38	1,4114227E-002	1,4942032E-003	0	-3,305083241367195E-003	1,0551860E-001	8,5575720E-003	1,0586505E-001	4,6365476E+000	4,3057622E+003	5,3091891E+004	5,3266203E+004	-8,5363449E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5363449E+001	0
2,5120601E+002	9,4974976E+000	7,5710547E-001	9,5276270E+000	-4,5577698E+000	1,660052053850333E+003	2,7119853E+000	-1,3113226E+000	8,3682324E+002	5,2841725E+000	1,000000000000000E+000	38	1,4118955E-002	1,4818964E-003	0	-3,471778193088973E-003	1,0462602E-001	8,3403997E-003	1,0495793E-001	4,5577698E+000	5,2841719E+003	6,6287219E+004	6,6497500E+004	-8,5442230E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5442230E+001	0
1,9955338E+002	9,5757236E+000	7,6866883E-001	9,6065254E+000	-4,5894442E+000	1,660520462245899E+003	2,7119813E+000	-1,3405350E+000	1,0375804E+003	6,6430521E+000	1,000000000000000E+000	38	1,4113598E-002	1,4691678E-003	0	-3,643397020770211E-003	1,0376213E-001	8,3292630E-003	1,0409591E-001	4,5894442E+000	6,6430562E+003	8,2756086E+004	8,3022289E+004	-8,5410553E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5410553E+001	0
1,5852898E+002	9,6567822E+000	7,8500265E-001	9,6886358E+000	-4,6473722E+000	1,660989849814885E+003	2,7119772E+000	-1,3691416E+000	1,2789110E+003	8,3957081E+000	1,000000000000000E+000	38	1,4110679E-002	1,4564154E-003	0	-3,819760170299379E-003	1,0287436E-001	8,3626881E-003	1,0321371E-001	4,6473722E+000	8,3957031E+003	1,0328057E+005	1,0362125E+005	-8,5352631E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5352631E+001	0
1,2592673E+002	9,7465525E+000	8,0516231E-001	9,7797527E+000	-4,7224789E+000	1,661454509516931E+003	2,7119744E+000	-1,3963087E+000	1,5697076E+003	1,0639712E+001	1,000000000000000E+000	38	1,4110917E-002	1,4428706E-003	0	-3,994489178490359E-003	1,0190494E-001	8,4183635E-003	1,0225207E-001	4,7224789E+000	1,0639716E+004	1,2879453E+005	1,2923326E+005	-8,5277519E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5277519E+001	0
9,9968163E+001	9,8452778E+000	8,4025258E-001	9,8810692E+000	-4,8781295E+000	1,661922043485814E+003	2,7119792E+000	-1,4226687E+000	1,8947355E+003	1,3701257E+001	1,000000000000000E+000	38	1,4113219E-002	1,4283089E-003	0	-4,176322764032546E-003	1,0083704E-001	8,6060120E-003	1,0120362E-001	4,8781295E+000	1,3701251E+004	1,6053825E+005	1,6112186E+005	-8,5121872E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5121872E+001	0
7,9415741E+001	9,9480019E+000	8,7672096E-001	9,9865599E+000	-5,0364852E+000	1,662392477134810E+003	2,7119660E+000	-1,4505966E+000	2,2858733E+003	1,7617453E+001	1,000000000000000E+000	38	1,4113238E-002	1,4132232E-003	0	-4,361579782263925E-003	9,9747963E-002	8,7908236E-003	1,0013458E-001	5,0364852E+000	1,7617447E+004	1,9990220E+005	2,0067702E+005	-8,4963516E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4963516E+001	0
6,3082279E+001	1,0059788E+001	9,2088568E-001	1,0101850E+001	-5,2303505E+000	1,662873059450983E+003	2,7119720E+000	-1,4780602E+000	2,7397256E+003	2,2767570E+001	1,000000000000000E+000	38	1,4113295E-002	1,3971000E-003	0	-4,554230144333263E-003	9,8579600E-002	9,0241004E-003	9,8991774E-002	5,2303505E+000	2,2767551E+004	2,4871373E+005	2,4975364E+005	-8,4769653E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4769653E+001	0
5,0112232E+001	1,0182041E+001	9,6977645E-001	1,0228120E+001	-5,4406567E+000	1,663339528779776E+003	2,7119758E+000	-1,5043308E+000	3,2749504E+003	2,9441261E+001	1,000000000000000E+000	38	1,4111757E-002	1,3797020E-003	0	-4,744409244477309E-003	9,7329222E-002	9,2700059E-003	9,7769678E-002	5,4406567E+000	2,9441271E+004	3,0911469E+005	3,1051356E+005	-8,4559341E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4559341E+001	0
