freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	
1,1568517E+003	1,4619077E+002	7,1333942E+000	1,4636470E+002	-2,7935381E+000	1,113341443160158E+005	2,0114720E+000	-8,6622469E-002	1,9286180E+001	4,5810603E-002	3,000000000000000E+000	39	1,5458014E-002	1,0561299E-004	0	-1,734551968140699E-004	0,0000000E+000	6,8241293E-003	3,3298414E-004	6,8322485E-003	2,7935381E+000	4,5810646E+001	9,3883588E+002	9,3995288E+002	-8,7206459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7206459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7206459E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7935381E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7935381E+000	2,0493858E+001	2,7935381E+000	-1,088429777716172E-005
9,1646613E+002	1,4714603E+002	7,1205249E+000	1,4731821E+002	-2,7704318E+000	1,113346042938237E+005	2,0114706E+000	-8,9235798E-002	2,4388872E+001	5,6977432E-002	3,000000000000000E+000	39	1,5459982E-002	1,0494278E-004	0	-1,846342975821883E-004	0,0000000E+000	6,7800931E-003	3,2809464E-004	6,7880270E-003	2,7704318E+000	5,6977428E+001	1,1774417E+003	1,1788195E+003	-8,7229568E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7229568E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7229568E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7704318E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7704318E+000	2,0665052E+001	2,7704318E+000	-1,117910076811837E-005
7,2569403E+002	1,4820013E+002	7,1307259E+000	1,4837158E+002	-2,7546916E+000	1,113350654332584E+005	2,0114667E+000	-9,1885850E-002	3,0756212E+001	7,1039334E-002	3,000000000000000E+000	39	1,5464438E-002	1,0422776E-004	0	-1,962449018409886E-004	0,0000000E+000	6,7320471E-003	3,2391594E-004	6,7398353E-003	2,7546916E+000	7,1039345E+001	1,4764330E+003	1,4781410E+003	-8,7245308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7245308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7245308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7546916E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7546916E+000	2,0783318E+001	2,7546916E+000	-1,161060425880028E-005
5,7481604E+002	1,4918285E+002	7,1211576E+000	1,4935271E+002	-2,7329068E+000	1,113355266775466E+005	2,0114758E+000	-9,4505891E-002	3,8881287E+001	8,8392548E-002	3,000000000000000E+000	39	1,5456229E-002	1,0348811E-004	0	-2,082546286933737E-004	0,0000000E+000	6,6879448E-003	3,1924521E-004	6,6955597E-003	2,7329068E+000	8,8392654E+001	1,8517566E+003	1,8538651E+003	-8,7267090E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7267090E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7267090E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7329068E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7329068E+000	2,0949242E+001	2,7329068E+000	-1,200972685238511E-005
4,5514554E+002	1,5016228E+002	7,2615514E+000	1,5033775E+002	-2,7685540E+000	1,113359885713016E+005	2,0114701E+000	-9,7010881E-002	4,8154892E+001	1,1234743E-001	3,000000000000000E+000	39	1,5459475E-002	1,0283162E-004	0	-2,204640039065430E-004	0,0000000E+000	6,6439253E-003	3,2128711E-004	6,6516893E-003	2,7685540E+000	1,1234746E+002	2,3232427E+003	2,3259575E+003	-8,7231445E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7231445E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7231445E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7685540E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7685540E+000	2,0679090E+001	2,7685540E+000	-1,220937521316935E-005
3,6057681E+002	1,5125545E+002	7,3532648E+000	1,5143408E+002	-2,7832360E+000	1,113364502958297E+005	2,0114486E+000	-9,9618979E-002	6,0026375E+001	1,4153220E-001	3,000000000000000E+000	39	1,5464408E-002	1,0211973E-004	0	-2,330081569529122E-004	0,0000000E+000	6,5957438E-003	3,2065128E-004	6,6035334E-003	2,7832360E+000	1,4153209E+002	2,9112942E+003	2,9147324E+003	-8,7216766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7216766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7216766E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7832360E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7832360E+000	2,0569836E+001	2,7832360E+000	-1,254415304636922E-005
2,8563962E+002	1,5226122E+002	7,5115633E+000	1,5244638E+002	-2,8243058E+000	1,113369101676908E+005	2,0114863E+000	-1,0198636E-001	7,4177353E+001	1,8009339E-001	3,000000000000000E+000	39	1,5460000E-002	1,0141271E-004	0	-2,458407474437538E-004	0,0000000E+000	6,5517155E-003	3,2321841E-004	6,5596835E-003	2,8243058E+000	1,8009317E+002	3,6505364E+003	3,6549761E+003	-8,7175697E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7175697E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7175697E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8243058E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8243058E+000	2,0270243E+001	2,8243058E+000	-1,283259049084156E-005
2,2623093E+002	1,5328635E+002	7,5694556E+000	1,5347313E+002	-2,8270350E+000	1,113373695088588E+005	2,0114901E+000	-1,0453536E-001	9,2940186E+001	2,2608311E-001	3,000000000000000E+000	39	1,5461109E-002	1,0074147E-004	0	-2,591316185325267E-004	0,0000000E+000	6,5078689E-003	3,2136604E-004	6,5157986E-003	2,8270350E+000	2,2608304E+002	4,5783286E+003	4,5839072E+003	-8,7172966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7172966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7172966E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8270350E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8270350E+000	2,0250643E+001	2,8270350E+000	-1,329087108877295E-005
1,7914027E+002	1,5435353E+002	7,6527615E+000	1,5454312E+002	-2,8383687E+000	1,113378335837075E+005	2,0115235E+000	-1,0694469E-001	1,1609371E+002	2,8467262E-001	3,000000000000000E+000	39	1,5457546E-002	1,0002093E-004	0	-2,728844392155273E-004	0,0000000E+000	6,4627477E-003	3,2041944E-004	6,4706858E-003	2,8383687E+000	2,8467291E+002	5,7417476E+003	5,7488003E+003	-8,7161629E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7161629E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7161629E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8383687E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8383687E+000	2,0169651E+001	2,8383687E+000	-1,375282068300052E-005
1,4186128E+002	1,5544119E+002	7,7240629E+000	1,5563298E+002	-2,8447576E+000	1,113382900086881E+005	2,0114818E+000	-1,0962962E-001	1,4524809E+002	3,5776579E-001	3,000000000000000E+000	39	1,5453254E-002	9,9292927E-005	0	-2,867533360834059E-004	0,0000000E+000	6,4174552E-003	3,1889119E-004	6,4253733E-003	2,8447576E+000	3,5776572E+002	7,1997778E+003	7,2086611E+003	-8,7155243E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7155243E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7155243E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8447576E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8447576E+000	2,0124279E+001	2,8447576E+000	-1,386889686787863E-005
1,1233688E+002	1,5664200E+002	7,8040476E+000	1,5683627E+002	-2,8521700E+000	1,113387414655354E+005	2,0114999E+000	-1,1183457E-001	1,8154231E+002	4,4949478E-001	3,000000000000000E+000	39	1,5459199E-002	9,8569035E-005	0	-3,006217060223344E-004	0,0000000E+000	6,3681775E-003	3,1726845E-004	6,3760760E-003	2,8521700E+000	4,4949524E+002	9,0222100E+003	9,0334004E+003	-8,7147827E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7147827E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7147827E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8521700E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8521700E+000	2,0071892E+001	2,8521700E+000	-1,386836993892855E-005
8,9003143E+001	1,5774237E+002	7,9889188E+000	1,5794453E+002	-2,8992884E+000	1,113392088437441E+005	2,0114892E+000	-1,1433452E-001	2,2383437E+002	5,7265568E-001	3,000000000000000E+000	39	1,5453132E-002	9,7838980E-005	0	-3,151335044813750E-004	0,0000000E+000	6,3232323E-003	3,2024240E-004	6,3313367E-003	2,8992884E+000	5,7265643E+002	1,1307170E+004	1,1321662E+004	-8,7100708E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7100708E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7100708E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8992884E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8992884E+000	1,9745146E+001	2,8992884E+000	-1,451179845904051E-005
7,0473549E+001	1,5903720E+002	8,0940475E+000	1,5924304E+002	-2,9135005E+000	1,113396672914985E+005	2,0114787E+000	-1,1706886E-001	2,7901544E+002	7,2083986E-001	3,000000000000000E+000	39	1,5455473E-002	9,7055876E-005	0	-3,299173802883371E-004	0,0000000E+000	6,2715923E-003	3,1918674E-004	6,2797093E-003	2,9135005E+000	7,2083923E+002	1,4163539E+004	1,4181870E+004	-8,7086502E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7086502E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7086502E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9135005E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9135005E+000	1,9648661E+001	2,9135005E+000	-1,478387580696209E-005
5,5839867E+001	1,6018925E+002	8,1137705E+000	1,6039461E+002	-2,8996193E+000	1,113401225934129E+005	2,0114846E+000	-1,1952762E-001	3,5127966E+002	8,9891565E-001	3,000000000000000E+000	39	1,5453090E-002	9,6344200E-005	0	-3,448449908302751E-004	0,0000000E+000	6,2266411E-003	3,1538657E-004	6,2346235E-003	2,8996193E+000	8,9891589E+002	1,7747189E+004	1,7769941E+004	-8,7100380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7100380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7100380E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8996193E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8996193E+000	1,9742887E+001	2,8996193E+000	-1,492761054193805E-005
4,4221729E+001	1,6145187E+002	8,2803278E+000	1,6166406E+002	-2,9359372E+000	1,113405921471418E+005	2,0114951E+000	-1,2184614E-001	4,3464716E+002	1,1402627E+000	3,000000000000000E+000	39	1,5455398E-002	9,5601936E-005	0	-3,606826267602624E-004	0,0000000E+000	6,1775474E-003	3,1682581E-004	6,1856667E-003	2,9359372E+000	1,1402623E+003	2,2233125E+004	2,2262346E+004	-8,7064064E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7064064E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7064064E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9359372E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9359372E+000	1,9498247E+001	2,9359372E+000	-1,583763592998726E-005
3,5011173E+001	1,6266542E+002	8,5521946E+000	1,6289008E+002	-3,0095761E+000	1,113410535404433E+005	2,0114834E+000	-1,2440165E-001	5,3153992E+002	1,4652165E+000	3,000000000000000E+000	39	1,5457668E-002	9,4896313E-005	0	-3,764236406970861E-004	0,0000000E+000	6,1306423E-003	3,2232079E-004	6,1391094E-003	3,0095761E+000	1,4652159E+003	2,7868875E+004	2,7907365E+004	-8,6990425E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6990425E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6990425E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0095761E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0095761E+000	1,9020313E+001	3,0095761E+000	-1,574101393682375E-005
2,7736723E+001	1,6366046E+002	8,6087446E+000	1,6388672E+002	-3,0110545E+000	1,113418159540694E+005	2,0114756E+000	-1,2891798E-001	6,6653845E+002	1,8391507E+000	3,000000000000000E+000	40	1,5450455E-002	9,4275216E-005	0	-4,020113591229286E-004	0,0000000E+000	6,0933521E-003	3,2051792E-004	6,1017759E-003	3,0110545E+000	1,8391506E+003	3,4964008E+004	3,5012344E+004	-8,6988945E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6988945E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6988945E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0110545E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0110545E+000	1,9010956E+001	3,0110545E+000	-2,558771842584245E-005
2,1960661E+001	1,6490619E+002	8,6614952E+000	1,6513350E+002	-3,0066278E+000	1,113422397310203E+005	2,0114748E+000	-1,3119528E-001	8,3672333E+002	2,3019571E+000	3,000000000000000E+000	40	1,5449380E-002	9,3556904E-005	0	-4,174208864786003E-004	0,0000000E+000	6,0473708E-003	3,1763074E-004	6,0557066E-003	3,0066278E+000	2,3019587E+003	4,3826953E+004	4,3887367E+004	-8,6993370E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6993370E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6993370E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0066278E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0066278E+000	1,9038998E+001	3,0066278E+000	-1,540952735567169E-005
1,7399788E+001	1,6625941E+002	8,6708927E+000	1,6648537E+002	-2,9854300E+000	1,113426450291690E+005	2,0114839E+000	-1,3332187E-001	1,0549026E+003	2,8614612E+000	3,000000000000000E+000	40	1,5445895E-002	9,2776296E-005	0	-4,322913598409359E-004	0,0000000E+000	5,9983819E-003	3,1283233E-004	6,0065337E-003	2,9854300E+000	2,8614587E+003	5,4866879E+004	5,4941445E+004	-8,7014572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7014572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7014572E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9854300E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9854300E+000	1,9174429E+001	2,9854300E+000	-1,487047336233566E-005
1,3786777E+001	1,6764319E+002	8,6653652E+000	1,6786699E+002	-2,9589474E+000	1,113431442254612E+005	2,0114834E+000	-1,3579391E-001	1,3322032E+003	3,5498798E+000	3,000000000000000E+000	40	1,5448450E-002	9,2027920E-005	0	-4,505652097910724E-004	0,0000000E+000	5,9491550E-003	3,0750787E-004	5,9570973E-003	2,9589474E+000	3,5498787E+003	6,8677219E+004	6,8768906E+004	-8,7041054E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7041054E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7041054E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9589474E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9589474E+000	1,9346350E+001	2,9589474E+000	-1,827384995013644E-005
1,0911301E+001	1,6872604E+002	8,7770224E+000	1,6895418E+002	-2,9778063E+000	1,113435709037457E+005	2,0114889E+000	-1,3806960E-001	1,6618674E+003	4,4849019E+000	3,000000000000000E+000	40	1,5452111E-002	9,1457405E-005	0	-4,667550380712411E-004	0,0000000E+000	5,9107724E-003	3,0747466E-004	5,9187645E-003	2,9778063E+000	4,4849014E+003	8,6216000E+004	8,6332570E+004	-8,7022194E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7022194E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7022194E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,9778063E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,9778063E+000	1,9223608E+001	2,9778063E+000	-1,618982828016869E-005
8,6421518E+000	1,7043825E+002	9,1402435E+000	1,7068315E+002	-3,0697114E+000	1,113440970639873E+005	2,0114918E+000	-1,4060766E-001	2,0148397E+003	5,7779627E+000	3,000000000000000E+000	40	1,5450981E-002	9,0524343E-005	0	-4,876252286294766E-004	0,0000000E+000	5,8504026E-003	3,1374476E-004	5,8588092E-003	3,0697114E+000	5,7779590E+003	1,0774173E+005	1,0789655E+005	-8,6930290E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6930290E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6930290E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0697114E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0697114E+000	1,8647015E+001	3,0697114E+000	-2,087019055823557E-005
6,8470612E+000	1,7123735E+002	8,4712296E+000	1,7144676E+002	-2,8321526E+000	1,113444466322369E+005	2,0114927E+000	-1,4263967E-001	2,7439075E+003	6,6989045E+000	3,000000000000000E+000	40	1,5444674E-002	9,0084373E-005	0	-5,008671974858524E-004	0,0000000E+000	5,8255903E-003	2,8819594E-004	5,8327145E-003	2,8321526E+000	6,6989058E+003	1,3541159E+005	1,3557719E+005	-8,7167847E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7167847E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7167847E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8321526E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8321526E+000	2,0213989E+001	2,8321526E+000	-1,324196885637581E-005
5,4215789E+000	1,7356033E+002	8,6995506E+000	1,7377823E+002	-2,8694961E+000	1,113448780370287E+005	2,0114815E+000	-1,4474387E-001	3,3744075E+003	8,4566908E+000	3,000000000000000E+000	40	1,5457831E-002	8,8951485E-005	0	-5,177380965746965E-004	0,0000000E+000	5,7472452E-003	2,8807533E-004	5,7544606E-003	2,8694961E+000	8,4566992E+003	1,6871516E+005	1,6892697E+005	-8,7130501E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7130501E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7130501E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,8694961E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,8694961E+000	1,9950495E+001	2,8694961E+000	-1,687089908884406E-005
4,2925849E+000	1,7389763E+002	9,3043747E+000	1,7414636E+002	-3,0626843E+000	1,113454086102040E+005	2,0114899E+000	-1,4725573E-001	3,9848691E+003	1,1375216E+001	3,000000000000000E+000	40	1,5452821E-002	8,8734676E-005	0	-5,404569727098876E-004	0,0000000E+000	5,7340944E-003	3,0680210E-004	5,7422961E-003	3,0626843E+000	1,1375210E+004	2,1260139E+005	2,1290548E+005	-8,6937317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6937317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6937317E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,0626843E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,0626843E+000	1,8689878E+001	3,0626843E+000	-2,271887613519111E-005
3,4026577E+000	1,7474030E+002	8,2443457E+000	1,7493468E+002	-2,7012439E+000	1,113460645615524E+005	2,0114918E+000	-1,5043692E-001	5,6734297E+003	1,2601035E+001	3,000000000000000E+000	40	1,5451318E-002	8,8326211E-005	0	-5,672173877629878E-004	0,0000000E+000	5,7100677E-003	2,6940418E-004	5,7164193E-003	2,7012439E+000	1,2601019E+004	2,6708106E+005	2,6737816E+005	-8,7298759E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7298759E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7298759E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7012439E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7012439E+000	2,1195168E+001	2,7012439E+000	-2,676041505310020E-005
2,6930346E+000	1,7708473E+002	7,3800111E+000	1,7723845E+002	-2,3864222E+000	1,113468820543844E+005	2,0114872E+000	-1,5434000E-001	8,0079473E+003	1,3884151E+001	3,000000000000000E+000	40	1,5450791E-002	8,7175162E-005	0	-6,002360373394945E-004	0,0000000E+000	5,6372234E-003	2,3493143E-004	5,6421165E-003	2,3864222E+000	1,3884145E+004	3,3315275E+005	3,3344194E+005	-8,7613579E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7613579E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7613579E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,3864222E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,3864222E+000	2,3995186E+001	2,3864222E+000	-3,301864957650673E-005
2,1345615E+000	1,7945007E+002	8,4120684E+000	1,7964713E+002	-2,6838856E+000	1,113479023164108E+005	2,0114877E+000	-1,5912364E-001	8,8635693E+003	1,9434515E+001	3,000000000000000E+000	40	1,5449777E-002	8,6000691E-005	0	-6,442123869895181E-004	0,0000000E+000	5,5603622E-003	2,6065271E-004	5,5664680E-003	2,6838856E+000	1,9434502E+004	4,1458594E+005	4,1504119E+005	-8,7316116E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7316116E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7316116E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,6838856E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,6838856E+000	2,1332455E+001	2,6838856E+000	-4,397634965002360E-005
1,6891882E+000	1,7999696E+002	1,0107219E+001	1,8028052E+002	-3,2139068E+000	1,113491818458510E+005	2,0114796E+000	-1,6511661E-001	9,3220283E+003	2,9300577E+001	3,000000000000000E+000	40	1,5449516E-002	8,5697087E-005	0	-7,035749353133788E-004	0,0000000E+000	5,5381870E-003	3,1098115E-004	5,5469112E-003	3,2139068E+000	2,9300563E+004	5,2180672E+005	5,2262872E+005	-8,6786095E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6786095E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6786095E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,2139068E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,2139068E+000	1,7808754E+001	3,2139068E+000	-5,936254832386069E-005
1,3382137E+000	1,7908298E+002	1,0311378E+001	1,7937959E+002	-3,2953820E+000	1,113507862538318E+005	2,0114822E+000	-1,7253156E-001	1,1533947E+004	3,8112316E+001	3,000000000000000E+000	40	1,5452937E-002	8,6146574E-005	0	-7,817979188193259E-004	0,0000000E+000	5,5655520E-003	3,2045765E-004	5,5747703E-003	3,2953820E+000	3,8112285E+004	6,6191606E+005	6,6301238E+005	-8,6704620E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,6704620E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,6704620E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-3,2953820E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	3,2953820E+000	1,7367512E+001	3,2953820E+000	-7,822298350594712E-005
1,0603294E+000	1,7846625E+002	8,6106834E+000	1,7867386E+002	-2,7622788E+000	1,113528022167888E+005	2,0114970E+000	-1,8159375E-001	1,7431777E+004	4,0485073E+001	3,000000000000000E+000	40	1,5450485E-002	8,6473112E-005	0	-8,833017817347281E-004	0,0000000E+000	5,5902866E-003	2,6972152E-004	5,5967895E-003	2,7622788E+000	4,0485027E+004	8,3909931E+005	8,4007544E+005	-8,7237724E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,7237724E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,7237724E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-2,7622788E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	2,7622788E+000	2,0726143E+001	2,7622788E+000	-1,015038629154022E-004
8,3950907E-001	1,7948593E+002	5,8152947E+000	1,7958011E+002	-1,8557184E+000	1,113553374723597E+005	2,0114956E+000	-1,9287890E-001	3,2600404E+004	3,4186134E+001	3,000000000000000E+000	40	1,5451607E-002	8,6042979E-005	0	-1,015657672767117E-003	0,0000000E+000	5,5656247E-003	1,8032471E-004	5,5685453E-003	1,8557184E+000	3,4186176E+004	1,0551366E+006	1,0556903E+006	-8,8144279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8144279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8144279E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,8557184E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,8557184E+000	3,0864460E+001	1,8557184E+000	-1,323558910323885E-004
6,6478032E-001	1,8286237E+002	3,3541439E+000	1,8289313E+002	-1,0508271E+000	1,113585315080529E+005	2,0115037E+000	-2,0665653E-001	7,1377328E+004	2,4006502E+001	3,000000000000000E+000	40	1,5453261E-002	8,4493397E-005	0	-1,191640149443811E-003	0,0000000E+000	5,4667545E-003	1,0027368E-004	5,4676742E-003	1,0508271E+000	2,4006502E+004	1,3087949E+006	1,3090150E+006	-8,8949173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,8949173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,8949173E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-1,0508271E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	1,0508271E+000	5,4518345E+001	1,0508271E+000	-1,759824766766947E-004
5,2641332E-001	1,8813580E+002	3,2835782E+000	1,8816446E+002	-9,9989510E-001	1,113625551594592E+005	2,0114901E+000	-2,2364299E-001	9,2075891E+004	2,8039188E+001	3,000000000000000E+000	40	1,5446996E-002	8,2093058E-005	0	-1,431414732242611E-003	0,0000000E+000	5,3136908E-003	9,2741087E-005	5,3145001E-003	9,9989510E-001	2,8039135E+004	1,6065326E+006	1,6067773E+006	-8,9000107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,9000107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,9000107E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-9,9989510E-001	0,0000000E+000	0,0000000E+000	0,0000000E+000	9,9989510E-001	5,7295971E+001	9,9989510E-001	-2,397745827987996E-004
